Clock,TimeLeft,PhaseID,PhaseTime,PhaseName,RucksNo,PosGainline,NegGainline,Linebreak,LineBreakPrevPhase,rdNear,rdRuck,rdFar,rdMiddle,rsSlow,rsMedium,rsFast,KickTotal,KickedInfield,KickedtoTouch,turnoverTot,turnoverKick,turnoverContact,fromTurnover,penFK,penContact,Tries,TryTotal,PenTotal,TotDraPoss,TotOppPoss,TotDraLineB,TotAwayLineBreaks,DragScore,AwayScore
28.9970101,80,675,0.107840861,.OP1,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.780659187,7.057543224,3,3,3,13
30.43042588,80,709,0.094007412,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.780659187,7.173537664,3,3,3,13
30.52115188,80,717,0.124012787,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.881321016,7.289532104,3,3,3,13
32.29332689,80,745,0.305587636,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.179583664,7.390193934,3,3,6,13
33.39826697,70,770,0.27871262,.OP1,1,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.551330564,7.688456582,3,3,6,16
33.86213571,70,793,0.348141379,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.700391264,8.060203482,3,3,6,16
34.79029906,70,802,0.318935334,.OP1,1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.700391264,8.209264182,3,3,6,16
37.06093209,70,818,0.212527039,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.876645866,8.358324882,3,3,6,16
38.0750203,70,894,0.119627317,.OP1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.876645866,8.534579484,3,3,6,23
39.79890569,70,961,0.153260349,.OP1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77532063,8.710834086,4,3,13,23
43.86000144,60,974,0.192775278,.OP1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.917046406,8.89964064,4,3,13,23
43.86000144,60,1036,0.37085797,.OP1,0,0,0,1,From Kick Reception,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.239836215,9.041366416,4,3,13,23
44.66709844,60,1091,0.244417868,.OP1,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.239836215,9.364156226,4,4,13,23
46.52509868,60,1108,0.191873423,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.433958244,9.686946035,4,4,13,23
48.95255384,60,1157,0.208839686,.OP1,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.620080946,9.881068064,4,5,13,23
48.95255384,60,1188,0.139332462,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.865005755,10.06719077,4,5,13,23
