Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,Percent_Rucks_Won,Mauls_Won,Total_Mauls,Percent_Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,Percent_Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,Percent_Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
5,1,1,1,100,7,7,100,1,0,0,35,118,97,458,0.2,7,19,6,70,72,0.972,0,0,0,8,157,19,0.892,6,0,1,2,1,11,3,1,10,0.786,5,0,0,0,1,28,0,6,16
8,4,3,3,100,1,1,100,1,0,0,32,141,125,420,0.8,6,19,14,88,90,0.978,0,0,0,10,108,19,0.85,2,1,0,6,0.667,10,1,3,11,0.909,16,1,0,0,0,29,1,3,5
1,1,1,1,100,4,4,100,1,0,0,21,95,105,237,0.14,1,16,2,86,86,1,0,0,0,7,81,23,0.779,11,3,0,5,0.786,11,2,0,10,0.846,9,0,0,0,1,19,0,14,14
9,6,5,5,100,2,2,100,1,0,0,24,118,99,565,0.86,10,23,11,52,57,0.912,0,0,0,14,132,16,0.892,5,0,3,11,1,10,0,2,11,1,14,0,0,0,0,46,1,5,9
6,4,3,3,100,0,0,0,1,0,0,13,151,114,546,1,13,21,12,72,72,1,0,0,0,13,71,19,0.789,7,2,1,9,0.778,11,1,1,8,0.917,11,0,0,0,1,26,1,9,13
0,0,0,0,0,3,3,100,1,0,0,15,132,80,271,0,3,20,7,58,59,0.983,0,0,0,12,117,21,0.848,9,1,2,7,0.9,8,1,1,11,0.889,13,0,0,0,0,9,0,10,11
8,1,1,1,100,5,5,100,1,0,0,32,121,120,311,0.5,2,14,7,95,98,0.969,0,0,0,19,80,8,0.909,6,0,0,7,1,17,2,3,7,0.895,8,1,0,0,1,22,1,6,16
10,1,1,1,100,2,2,100,1,0,0,26,90,80,306,0.5,4,8,10,50,54,0.926,0,0,0,13,164,14,0.921,7,0,0,6,1,7,3,2,17,0.7,16,2,0,0,0,13,0,7,8
6,1,1,1,100,3,3,100,1,1,0,32,90,102,358,0.5,3,11,2,96,98,0.98,0,0,0,15,134,21,0.865,4,3,1,6,0.571,11,2,3,12,0.846,10,1,0,0,1,19,1,7,11
3,1,1,1,100,1,1,100,1,0,0,29,131,134,360,0.5,8,21,5,11,1,0.975,0,0,0,18,113,11,0.911,6,1,3,4,0.857,12,3,2,11,0.8,11,0,0,0,0,10,0,7,10
0,2,1,1,100,2,2,100,1,0,0,35,89,75,256,1,5,11,4,61,66,0.924,0,0,0,12,131,12,0.916,12,0,0,9,1,10,4,6,12,0.714,7,0,0,0,1,18,1,12,13
7,0,0,0,0,1,1,100,1,0,0,25,147,113,374,0,5,13,11,83,88,0.943,0,0,0,15,87,11,0.888,9,0,0,12,1,12,6,4,10,0.667,13,0,0,0,0,3,0,9,7
9,6,6,6,100,1,1,100,1,0,0,31,201,126,559,0.75,7,18,10,94,99,0.949,0,0,0,15,67,8,0.893,7,0,1,5,1,12,4,2,10,0.75,9,0,0,0,1,45,1,7,9
5,2,2,2,100,2,2,100,1,0,0,37,92,62,255,0.25,2,8,3,48,54,0.889,0,0,0,14,124,17,0.879,5,1,0,7,0.833,10,2,4,12,0.833,9,0,0,0,0,20,0,6,9
2,5,4,4,100,2,2,100,1,0,0,34,119,129,496,1,11,21,22,76,80,0.95,0,0,0,16,156,12,0.929,5,1,1,4,0.833,10,0,2,17,1,13,1,0,0,1,37,1,6,14
1,0,0,0,0,2,2,100,1,0,0,29,141,134,376,0,1,12,6,10,1,0.956,0,0,0,16,119,21,0.85,4,1,1,5,0.8,17,2,0,10,0.895,14,0,0,0,0,6,0,5,13
11,2,1,1,100,2,2,100,1,0,0,45,114,110,297,0.4,5,12,4,85,86,0.988,0,0,0,13,75,18,0.807,5,0,0,7,1,21,2,5,13,0.913,9,0,0,0,1,18,0,5,9
4,3,3,3,100,1,1,100,1,0,0,41,133,92,414,0.6,10,16,6,54,58,0.931,0,0,0,14,124,11,0.918,7,0,0,5,1,13,5,2,21,0.722,9,1,0,0,0,24,1,7,9
4,0,0,0,0,2,2,100,1,0,0,24,143,117,387,0,8,18,11,82,88,0.932,0,0,0,17,73,5,0.936,5,5,2,7,0.5,13,2,2,10,0.867,13,0,0,0,1,6,0,10,9
8,1,1,1,100,2,2,100,1,0,0,26,56,70,186,1,1,5,3,49,52,0.942,0,0,0,16,106,18,0.855,7,2,5,5,0.778,10,2,2,13,0.833,9,0,0,0,0,13,1,9,13
7,2,1,1,100,1,1,100,1,0,0,31,125,73,325,0.67,3,13,9,55,58,0.948,0,0,0,14,60,10,0.857,4,1,1,8,0.8,12,2,8,13,0.857,14,0,0,0,1,15,0,5,10
9,1,1,1,100,3,3,100,1,0,0,27,100,74,336,0.33,7,10,6,43,47,0.915,0,0,0,13,68,14,0.829,8,1,1,4,0.889,13,8,2,12,0.619,10,0,0,0,0,16,1,9,14
10,1,1,1,100,0,0,0,1,0,0,28,117,90,392,0.5,2,9,7,62,68,0.912,0,0,0,18,90,8,0.918,8,4,2,4,0.667,13,4,1,14,0.765,16,0,0,0,1,7,0,12,8
11,1,0,0,0,3,3,100,1,0,0,24,144,104,311,0.5,3,8,13,72,76,0.947,0,0,0,24,90,9,0.909,4,2,4,8,0.667,14,1,4,13,0.933,8,1,0,0,0,14,1,6,16
2,0,0,0,0,0,0,0,0,0,0,29,98,78,229,0,0,1,4,65,70,0.929,0,0,0,15,95,6,0.941,14,4,1,7,0.778,10,3,3,14,0.769,11,2,0,0,1,0,0,18,10
3,0,0,0,0,2,2,100,1,0,0,27,106,82,267,0,4,6,1,71,72,0.986,0,0,0,20,84,2,0.977,7,1,4,14,0.875,14,3,3,10,0.824,10,1,0,0,0,6,1,8,11
5,1,0,0,0,6,6,100,1,0,0,28,154,131,382,0.5,10,18,13,99,10,0.99,0,0,0,10,101,12,0.894,6,0,1,5,1,11,2,1,9,0.846,11,0,0,0,1,23,1,6,13
6,1,1,1,100,2,2,100,1,0,0,22,80,90,317,0.5,2,12,4,66,72,0.917,0,0,0,17,140,18,0.886,5,1,0,6,0.833,9,1,2,11,0.9,13,2,0,0,0,13,0,6,11
1,1,0,0,0,3,3,100,1,0,0,36,96,69,240,1,6,9,1,50,53,0.943,0,0,0,16,121,11,0.917,6,0,3,4,1,13,3,4,18,0.812,11,1,0,0,1,14,1,6,13
0,0,0,0,0,1,1,100,1,0,0,27,134,104,358,0,3,11,4,75,85,0.882,0,0,0,15,78,9,0.897,4,3,0,6,0.571,18,4,3,13,0.818,13,2,0,0,0,3,0,7,11
0,2,2,2,100,3,3,100,1,0,0,37,136,93,331,0.4,3,15,2,75,78,0.962,0,0,0,15,87,15,0.853,10,2,2,6,0.833,10,1,2,11,0.909,7,0,0,0,1,23,0,12,11
5,3,3,3,100,1,1,100,1,0,0,33,103,82,351,0.6,10,15,11,54,58,0.931,0,0,0,20,113,15,0.883,6,2,2,10,0.75,11,2,1,10,0.846,11,0,0,0,0,24,1,8,7
3,5,3,3,100,2,2,100,1,0,0,12,208,160,555,0.83,11,27,9,13,1,0.972,0,0,0,12,69,13,0.842,8,0,1,7,1,13,0,3,4,1,6,0,0,0,1,37,1,8,12
10,1,1,1,100,0,0,0,1,0,0,11,102,78,330,0.17,7,13,10,54,57,0.947,0,0,0,8,191,27,0.876,7,1,0,8,0.875,4,3,0,13,0.571,12,1,0,0,0,7,0,8,6
4,4,4,4,100,1,1,100,1,0,0,15,138,90,499,1,3,16,14,59,59,1,0,0,0,14,129,9,0.935,7,1,3,10,0.875,17,3,1,9,0.85,8,0,0,0,1,31,1,8,13
2,0,0,0,0,1,1,100,1,0,0,24,133,99,304,0,1,9,7,84,86,0.977,0,0,0,10,77,16,0.828,10,3,1,7,0.769,9,1,3,17,0.9,13,0,0,0,0,3,0,13,8
7,5,2,2,100,1,1,100,1,0,0,21,135,110,595,0.83,14,19,12,78,81,0.963,0,0,0,14,43,11,0.796,9,0,0,11,1,13,4,2,12,0.765,8,0,0,0,1,32,1,9,11
1,1,1,1,100,2,2,100,1,0,0,32,93,45,228,0.17,4,11,2,36,41,0.878,0,0,0,13,92,19,0.829,11,0,0,9,1,12,2,4,13,0.857,11,1,1,0,0,13,0,11,8
6,3,3,3,100,4,4,100,1,0,0,22,121,97,447,1,5,16,11,71,73,0.973,0,0,0,17,111,4,0.965,9,3,2,7,0.75,13,2,2,9,0.867,8,1,0,0,1,33,1,12,11
11,0,0,0,0,4,4,100,1,0,0,22,140,107,190,0,1,5,13,86,89,0.966,0,0,0,20,88,16,0.846,7,2,3,9,0.778,9,2,2,13,0.818,11,1,0,0,0,12,0,9,8
8,0,0,0,0,4,4,100,1,0,0,30,75,61,288,0,2,12,7,41,48,0.854,0,0,0,18,86,4,0.956,6,3,1,9,0.667,15,4,2,8,0.789,11,0,0,0,1,12,0,9,16
9,1,1,1,100,4,4,100,1,0,0,37,89,74,309,1,1,3,1,55,60,0.917,0,0,0,19,65,12,0.844,9,1,3,6,0.9,8,2,4,15,0.8,16,1,0,0,0,19,1,10,11
11,0,0,0,0,2,2,100,1,0,0,38,115,71,206,0,0,8,4,62,64,0.969,0,0,0,12,102,10,0.911,7,1,2,5,0.875,14,4,3,14,0.778,13,0,0,0,1,6,0,8,12
8,0,0,0,0,3,3,100,1,0,0,33,120,93,358,0,4,10,4,89,91,0.978,0,0,0,11,69,8,0.896,5,2,1,7,0.714,14,3,4,14,0.824,12,0,0,0,0,9,1,7,13
0,0,0,0,0,3,3,100,1,1,0,35,104,74,334,0,2,5,5,63,66,0.955,0,0,0,16,86,6,0.935,3,0,1,7,1,18,4,2,15,0.818,15,1,0,0,1,12,0,3,14
4,1,1,1,100,3,3,100,1,0,0,32,83,75,242,1,1,6,2,66,67,0.985,0,0,0,11,65,5,0.929,7,1,0,3,0.875,15,2,4,18,0.882,14,0,0,0,0,16,1,8,15
9,3,3,3,100,2,2,100,1,0,0,30,102,65,189,0.75,2,3,4,51,53,0.962,0,0,0,7,118,10,0.922,10,0,1,2,1,7,1,0,11,0.875,9,1,0,0,1,27,1,10,11
3,1,1,1,100,4,4,100,1,0,0,23,134,109,256,0.25,2,10,2,10,1,0.981,0,0,0,17,69,3,0.958,2,1,0,10,0.667,11,0,1,7,1,11,0,0,0,0,19,0,3,9
10,0,0,0,0,1,1,100,1,0,0,18,105,83,221,0,2,9,6,68,69,0.986,0,0,0,14,91,4,0.958,6,0,2,9,1,11,1,2,17,0.917,20,2,0,0,1,3,0,6,14
7,1,1,1,100,1,1,100,1,0,0,13,97,83,255,1,2,4,11,59,63,0.937,0,0,0,8,97,9,0.915,9,2,0,6,0.818,17,2,1,11,0.895,14,0,0,0,0,10,1,11,20
2,3,1,1,100,2,2,100,1,0,0,21,113,127,455,0.75,12,19,8,93,96,0.969,0,0,0,17,81,8,0.91,6,2,2,4,0.75,10,1,2,13,0.909,13,0,0,0,1,23,1,8,9
5,1,0,0,0,3,3,100,1,0,0,24,120,81,202,0.25,6,8,4,62,63,0.984,0,0,0,14,137,19,0.878,4,2,2,6,0.667,13,2,1,10,0.867,9,0,0,0,0,14,0,6,13
1,0,0,0,0,1,1,100,1,0,0,47,133,113,274,0,2,12,2,79,90,0.878,0,0,0,21,127,10,0.927,6,1,1,5,0.857,22,2,2,13,0.917,8,0,0,0,1,3,0,7,12
6,2,2,2,100,0,0,0,1,0,0,48,149,117,461,1,3,10,8,77,83,0.928,0,0,0,17,121,12,0.91,5,1,1,6,0.833,13,2,2,22,0.867,12,0,0,0,0,14,1,6,8
5,2,2,2,100,1,1,100,1,0,0,22,151,121,266,0.4,4,9,12,89,91,0.978,0,0,0,15,93,20,0.823,4,2,0,8,0.667,19,1,1,11,0.95,9,1,0,0,1,17,0,6,18
2,3,0,0,0,2,2,100,1,0,0,19,106,95,477,0.6,9,20,19,59,64,0.922,0,0,0,18,123,9,0.932,8,0,2,4,1,11,1,1,19,0.917,18,1,0,0,0,21,1,8,9
7,2,2,2,100,2,2,100,1,2,0,17,119,106,378,0.5,5,4,13,66,67,0.985,0,0,0,14,100,16,0.862,11,3,0,9,0.786,13,2,1,14,0.867,11,1,0,0,1,26,1,14,15
10,2,1,1,100,2,2,100,1,0,0,16,128,98,250,0.5,2,17,9,62,68,0.912,0,0,0,17,105,4,0.963,9,0,3,11,1,14,1,2,13,0.933,15,1,0,0,0,18,0,9,11
3,2,2,2,100,1,1,100,1,0,0,20,181,162,325,1,2,20,3,14,1,0.953,0,0,0,17,77,8,0.906,9,1,0,13,0.9,15,1,1,9,0.938,7,0,0,0,1,17,1,10,14
0,0,0,0,0,0,0,0,0,0,0,18,99,68,243,0,2,8,1,49,57,0.86,0,0,0,16,211,20,0.913,13,0,1,9,1,9,1,1,15,0.9,14,0,0,0,0,0,0,13,7
6,3,1,1,100,4,4,100,1,1,0,23,100,96,513,1,6,20,4,70,74,0.946,0,0,0,14,110,6,0.948,11,2,3,5,0.846,16,0,0,11,1,9,0,0,0,1,32,1,13,19
8,0,0,0,0,1,1,100,1,0,0,16,110,93,313,0,0,6,5,72,77,0.935,0,0,0,20,116,21,0.847,5,3,2,11,0.625,11,0,0,16,1,19,3,2,0,0,3,0,8,9
11,0,0,0,0,4,4,100,1,0,0,44,48,57,164,0,2,6,2,45,50,0.9,0,0,0,15,147,9,0.942,11,4,1,5,0.733,6,6,7,10,0.5,7,0,0,0,1,12,1,15,10
1,1,1,1,100,1,1,100,1,0,0,39,119,127,321,1,1,9,3,10,1,0.955,0,0,0,22,63,6,0.913,5,1,4,11,0.833,10,7,6,6,0.588,10,0,0,0,0,10,0,6,7
6,1,1,1,100,3,3,100,1,0,0,27,139,130,478,0.33,6,25,7,89,94,0.947,0,0,0,19,93,23,0.802,13,0,0,4,1,18,0,1,12,1,5,0,0,0,1,16,1,13,17
10,2,1,1,100,1,1,100,1,0,0,26,97,105,405,0.67,14,24,12,71,76,0.934,0,0,0,22,125,25,0.833,4,0,0,13,1,12,1,0,18,0.923,17,1,0,0,0,15,0,4,5
5,1,1,1,100,2,2,100,1,1,0,25,108,68,325,0.2,5,8,10,49,50,0.98,0,0,0,9,148,28,0.841,9,3,3,4,0.75,9,2,2,14,0.818,9,1,0,0,1,16,0,12,9
3,4,4,4,100,1,1,100,1,0,0,22,205,137,654,0.8,10,26,12,10,1,0.981,0,0,0,15,69,8,0.896,4,3,3,9,0.571,14,2,2,9,0.875,9,1,0,0,0,31,1,7,9
2,5,5,5,100,2,2,100,1,0,0,26,129,110,793,0.83,16,22,18,59,64,0.922,0,0,0,19,127,16,0.888,7,0,1,9,1,13,2,0,14,0.867,8,0,0,0,1,41,1,7,12
7,1,1,1,100,0,0,0,1,0,0,25,126,133,442,0.17,3,15,17,98,10,0.961,0,0,0,26,78,24,0.765,9,1,0,7,0.9,14,0,2,13,1,12,0,1,0,0,7,0,10,8
9,5,5,5,100,4,4,100,1,0,0,29,169,110,542,0.71,10,23,12,82,87,0.943,0,0,0,16,82,18,0.82,5,0,2,8,1,15,1,1,10,0.938,8,0,0,0,1,47,1,5,10
8,2,2,2,100,1,1,100,1,0,0,29,118,82,296,0.29,6,18,9,60,62,0.968,0,0,0,15,112,23,0.83,8,2,0,5,0.8,10,1,1,15,0.909,10,1,0,0,0,17,0,10,8
4,0,0,0,0,2,2,100,1,0,0,33,228,122,452,0,5,8,14,83,86,0.965,0,0,0,22,50,14,0.781,11,2,1,2,0.846,13,4,6,21,0.765,5,0,0,0,1,6,0,13,8
11,2,2,2,100,1,1,100,1,0,0,39,93,52,322,1,5,15,1,46,47,0.979,0,0,0,18,96,8,0.923,2,1,2,11,0.667,21,6,4,13,0.778,8,0,0,0,0,17,1,3,5
0,3,3,3,100,2,2,100,1,1,0,29,142,131,497,0.75,15,25,13,82,87,0.943,0,0,0,14,128,13,0.908,7,1,0,7,0.875,9,3,2,13,0.75,13,0,0,0,1,30,1,8,9
1,1,0,0,0,2,2,100,1,0,0,23,142,121,353,0.25,3,13,13,88,91,0.967,0,0,0,22,116,25,0.823,7,0,1,7,1,13,2,3,9,0.867,9,0,0,0,0,11,0,7,13
4,2,1,1,100,6,6,100,1,0,0,32,154,86,360,1,3,13,9,65,66,0.985,0,0,0,13,92,7,0.93,7,2,2,7,0.778,10,3,5,6,0.769,5,1,0,0,1,30,1,9,15
5,0,0,0,0,1,1,100,1,0,0,22,96,80,209,0,0,7,7,57,61,0.934,0,0,0,18,85,13,0.87,7,2,2,7,0.778,6,5,3,10,0.545,15,0,0,0,0,3,0,9,5
8,1,1,1,100,6,6,100,1,0,0,31,83,80,353,0.33,5,14,3,53,54,0.981,0,0,0,10,112,7,0.941,10,2,0,6,0.833,14,0,1,11,1,6,0,0,0,1,25,1,12,10
0,2,1,1,100,0,0,0,1,1,0,28,153,121,371,0.67,4,5,16,82,83,0.988,0,0,0,14,73,14,0.839,6,0,2,10,1,11,1,0,14,0.917,10,0,0,0,0,15,0,6,6
1,2,2,2,100,3,3,100,1,0,0,30,208,154,643,0.5,13,28,26,84,88,0.955,0,0,0,16,117,17,0.873,10,0,0,6,1,11,2,2,12,0.846,8,0,0,0,1,23,1,10,11
7,2,2,2,100,0,0,0,1,0,0,24,140,116,493,0.5,5,17,20,76,84,0.905,0,0,0,20,124,28,0.816,6,0,0,10,1,12,2,2,11,0.857,11,1,0,0,0,14,0,6,8
11,1,0,0,0,2,2,100,1,0,0,21,173,102,434,0.33,5,16,7,75,76,0.987,0,0,0,23,84,9,0.9,5,2,0,16,0.714,13,1,2,9,0.929,7,0,0,0,1,11,0,7,5
3,2,2,2,100,4,4,100,1,0,0,32,101,74,227,0.67,3,9,4,56,61,0.918,0,0,0,13,96,16,0.86,16,0,2,5,1,9,2,1,13,0.818,5,1,0,0,0,26,1,16,7
10,2,2,2,100,2,2,100,1,0,0,12,108,102,429,0.29,8,4,10,74,78,0.949,0,0,0,18,56,15,0.789,8,1,0,9,0.889,12,2,2,10,0.857,13,1,0,0,1,20,0,9,11
2,5,4,4,100,1,1,100,1,0,0,17,91,77,545,0.71,12,15,7,46,48,0.958,0,0,0,17,94,4,0.959,9,0,1,8,1,10,2,2,12,0.833,11,1,0,0,0,36,1,9,13
9,0,0,0,0,4,4,100,1,0,0,22,143,129,331,0,2,17,9,10,1,0.972,0,0,0,12,137,16,0.895,2,2,0,3,0.5,10,6,2,11,0.625,8,0,0,0,1,12,0,4,12
6,1,1,1,100,3,3,100,1,0,0,28,182,146,559,1,4,16,10,11,1,0.943,0,0,0,7,131,17,0.885,3,0,2,2,1,11,2,6,10,0.846,12,1,0,0,0,16,1,3,8
8,0,0,0,0,5,5,100,1,1,0,29,105,91,355,0,8,11,8,72,74,0.973,0,0,0,4,102,9,0.92,4,2,0,5,0.667,10,1,1,16,0.909,10,1,0,0,1,18,1,6,11
4,1,1,1,100,1,1,100,1,0,0,19,168,101,348,1,2,9,11,77,81,0.951,0,0,0,9,85,11,0.89,5,0,2,4,1,16,1,1,10,0.941,11,1,0,0,0,10,0,5,10
1,0,0,0,0,1,1,100,1,0,0,26,140,115,361,0,5,13,13,70,75,0.933,0,0,0,17,107,32,0.77,4,0,0,12,1,13,0,1,14,1,8,0,0,0,1,3,0,4,9
2,8,7,7,100,2,2,100,1,0,0,33,112,122,643,1,21,32,17,68,71,0.958,0,0,0,12,96,13,0.88,12,0,0,4,1,14,1,0,13,0.933,9,0,0,0,0,60,1,12,8
5,1,1,1,100,3,4,75,0.8,0,0,28,151,133,522,0.5,5,18,11,92,97,0.948,0,0,0,15,112,25,0.82,4,1,3,2,0.8,15,4,1,9,0.789,6,0,0,0,1,16,0,5,10
11,1,0,0,0,4,4,100,1,0,0,39,136,104,304,0.5,8,25,5,78,81,0.963,0,0,0,13,141,18,0.89,2,3,1,4,0.4,9,1,4,15,0.9,10,0,0,0,0,17,1,5,6
9,4,3,3,100,0,0,0,1,0,0,23,192,136,397,1,5,16,14,93,97,0.959,0,0,0,10,108,11,0.91,12,1,1,4,0.923,12,1,4,6,0.923,8,0,0,0,1,26,1,13,12
10,0,0,0,0,1,1,100,1,0,0,21,136,111,331,0,6,11,7,87,90,0.967,0,0,0,9,123,15,0.89,4,1,1,12,0.8,6,4,1,12,0.6,12,0,0,0,0,3,0,5,8
3,6,5,5,100,0,0,0,1,0,0,11,191,154,532,0.86,19,37,15,10,1,0.964,0,0,0,14,153,15,0.91,10,2,0,5,0.833,14,2,3,7,0.875,8,0,0,0,1,40,1,12,16
7,1,0,0,0,0,0,0,0,0,0,8,166,129,458,0.14,5,15,18,97,10,0.97,0,0,0,18,160,37,0.81,5,0,2,10,1,7,3,2,14,0.7,16,0,0,0,0,5,0,5,8
0,1,1,1,100,4,4,100,1,1,0,30,119,80,232,0.5,0,10,5,70,72,0.972,0,0,0,10,140,13,0.92,14,1,2,5,0.933,4,4,2,8,0.5,8,0,0,0,1,22,1,15,10
6,1,1,1,100,1,1,100,1,0,0,16,167,129,449,0.5,3,13,5,99,10,0.961,0,0,0,20,77,10,0.89,5,2,1,14,0.714,8,2,4,4,0.8,10,1,0,0,0,10,0,7,8
6,3,3,3,100,1,1,100,1,0,0,23,185,152,489,0.75,8,23,14,11,1,0.992,0,0,0,14,98,15,0.87,6,0,0,4,1,15,2,3,13,0.882,7,0,0,0,1,24,1,6,18
5,1,1,1,100,0,0,0,1,0,0,27,112,87,361,0.25,4,15,6,63,69,0.913,0,0,0,8,151,23,0.87,4,0,0,6,1,13,3,2,15,0.812,18,1,1,0,0,7,0,4,7
11,2,0,0,0,4,4,100,1,0,0,26,180,130,401,0.4,5,16,8,10,1,0.963,0,0,0,13,83,2,0.98,5,2,1,10,0.714,13,1,4,8,0.929,6,0,0,0,1,22,0,7,10
0,3,1,1,100,3,3,100,1,0,0,25,104,75,268,0.6,5,2,9,42,46,0.913,0,0,0,16,167,16,0.91,10,1,2,5,0.909,8,4,1,13,0.667,10,1,0,0,0,26,1,11,6
2,4,0,0,0,0,0,0,0,0,0,25,137,126,389,0.8,9,4,13,10,1,0.944,0,0,0,15,81,12,0.87,5,2,4,9,0.714,12,1,1,4,0.923,9,0,0,0,1,20,1,7,5
9,1,0,0,0,3,3,100,1,0,0,25,141,86,360,0.2,4,12,5,72,77,0.935,0,0,0,12,116,5,0.96,9,4,2,5,0.692,4,1,1,12,0.8,5,0,0,0,0,14,0,13,9
10,1,1,1,100,2,2,100,1,0,0,36,139,118,476,0.5,3,9,10,75,82,0.915,0,0,0,11,103,16,0.87,4,1,1,5,0.8,17,3,2,12,0.85,13,0,0,0,1,13,0,5,13
1,1,0,0,0,3,3,100,1,0,0,40,118,122,421,0.5,3,16,4,88,88,1,0,0,0,14,98,11,0.9,5,1,1,4,0.833,12,2,3,17,0.857,13,2,0,0,0,14,1,6,13
7,5,3,3,100,1,1,100,1,0,0,22,165,130,510,0.83,8,23,16,84,86,0.977,0,0,0,13,98,14,0.88,7,2,0,8,0.778,10,4,3,9,0.714,18,1,0,0,1,34,1,9,11
4,1,1,1,100,1,1,100,1,0,0,14,177,113,541,0.17,6,14,17,68,73,0.932,0,0,0,22,116,23,0.83,8,0,2,7,1,9,3,4,10,0.75,11,1,0,0,0,10,0,8,18
3,4,3,3,100,2,2,100,1,0,0,20,162,132,426,0.8,9,15,6,10,1,0.972,0,0,0,11,79,9,0.9,8,0,1,5,1,18,0,0,10,1,5,0,0,0,1,32,1,8,18
8,1,0,0,0,0,0,0,0,0,0,20,113,90,245,0.2,1,9,13,59,61,0.967,0,0,0,8,133,15,0.9,5,1,0,8,0.833,10,0,0,18,1,18,0,0,0,0,5,0,6,5
8,1,0,0,0,3,3,100,1,0,0,31,148,123,418,0.5,4,9,10,10,1,0.982,0,0,0,16,84,4,0.95,3,2,1,8,0.6,12,3,5,6,0.8,7,0,0,0,1,14,1,5,10
5,1,1,1,100,2,2,100,1,0,0,30,119,83,332,0.5,2,5,8,58,61,0.951,0,0,0,12,143,10,0.93,8,1,2,3,0.889,6,5,3,12,0.545,10,1,0,0,0,13,0,9,7
1,2,0,0,0,2,2,100,1,1,0,26,86,55,254,0.33,2,6,7,40,43,0.93,0,0,0,11,182,21,0.9,9,0,0,12,1,8,1,1,13,0.889,10,1,0,0,1,19,0,9,9
3,4,3,3,100,0,0,0,1,0,0,19,218,164,474,0.67,7,21,14,11,1,0.957,0,0,0,14,58,6,0.91,12,0,0,9,1,13,1,1,8,0.929,9,0,0,0,0,26,1,12,10
2,4,3,3,100,1,1,100,1,0,0,22,134,119,601,0.8,14,16,16,78,79,0.987,0,0,0,17,171,32,0.84,5,5,2,5,0.5,8,2,0,11,0.8,6,0,0,0,1,29,1,10,9
11,1,1,1,100,2,2,100,1,0,0,21,211,163,531,0.2,13,32,13,11,1,0.922,0,0,0,17,111,16,0.87,5,2,5,5,0.714,11,0,2,8,1,9,0,0,0,0,13,0,7,6
9,2,2,2,100,5,5,100,1,0,0,29,98,57,238,0.33,3,15,3,42,46,0.913,0,0,0,9,84,12,0.88,10,1,0,3,0.909,11,0,1,17,1,7,2,0,0,1,29,3,11,11
7,4,3,3,100,1,1,100,1,0,0,21,152,91,406,0.67,5,12,11,58,64,0.906,0,0,0,19,54,15,0.78,3,0,1,10,1,17,1,0,11,0.944,11,1,0,0,0,29,3,3,7
4,1,1,1,100,2,2,100,1,0,0,24,253,179,547,0.5,2,17,15,14,1,0.979,0,0,0,17,101,11,0.9,5,3,1,4,0.625,7,2,2,13,0.778,11,1,0,0,1,13,3,8,7
6,1,1,1,100,2,2,100,1,0,0,25,84,97,364,0.5,3,11,9,59,67,0.881,0,0,0,18,196,17,0.92,4,1,3,5,0.8,13,2,2,7,0.867,7,0,0,0,0,13,3,5,11
0,2,2,2,100,2,2,100,1,1,0,26,172,103,208,0.67,4,10,6,89,90,0.989,0,0,0,7,87,8,0.92,2,1,0,9,0.667,16,1,2,11,0.941,9,1,0,0,1,23,1,3,6
10,1,1,1,100,4,4,100,1,0,0,19,135,87,326,0.33,4,8,5,60,63,0.952,0,0,0,12,99,10,0.91,9,0,1,2,1,11,2,1,16,0.846,6,1,0,0,0,19,0,9,9
6,7,7,7,100,1,1,100,1,0,0,32,159,123,545,0.78,12,24,12,86,91,0.945,0,0,0,12,119,13,0.9,4,1,2,3,0.8,14,0,3,10,1,11,1,0,0,1,52,1,5,7
1,2,0,0,0,3,3,100,1,0,0,27,102,98,255,0.22,1,13,4,86,86,1,0,0,0,11,112,24,0.82,3,2,1,4,0.6,10,3,0,14,0.769,7,0,0,0,0,19,0,5,11
5,1,0,0,0,3,3,100,1,0,0,26,98,88,373,0.5,4,17,11,64,69,0.928,0,0,0,11,139,21,0.87,8,0,1,5,1,8,4,0,13,0.667,10,0,0,0,1,14,1,8,6
9,1,0,0,0,1,1,100,1,0,0,24,185,125,477,0.5,5,21,10,94,97,0.969,0,0,0,22,99,17,0.85,5,1,0,8,0.833,13,0,4,8,1,6,0,0,0,0,8,0,6,10
10,2,0,0,0,0,0,0,0,0,0,19,233,162,652,0.5,3,32,20,11,1,0.941,0,0,0,22,61,8,0.88,9,2,1,9,0.818,14,2,2,4,0.875,5,0,0,0,1,10,0,11,12
